Country Name,Technology Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Data Source,Unit,Metric,Country Code,Spatial Scale,ID
South Sudan,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,37000.0,37000.0,37000.0,35000.0,33000.0,32000.0,32000.0,30000.0,,World Bank,metric tons,Annual production,SS,National,Capture Fisheries_Annual production_SS
Spain,Capture Fisheries,907101.0,970920.0,993406.0,993455.1,1068109.1,1188455.4,1204233.8,1308394.0,1454802.0,1386100.0,1426066.0,1374338.0,1405539.0,1431154.0,1429814.0,1436129.0,1418459.0,1337716.0,1313419.4,1153271.0,1170003.5,1181503.5,1239595.0,1178905.5,1194425.5,1222906.8,1233945.6,1269198.6,1327483.0,1308066.7,1131229.2,1078644.3,1091922.4,1099902.6,1108820.3,1195723.1,1189563.0,1220295.2,1256867.3,1191034.6,1063175.0,1090797.3,883691.5,889386.4,811738.8,855282.1,962036.1,820309.1,923446.9,932442.3,975411.6,1011425.2,931415.16,990297.52,1064819.62,978056.95,917181.16,953742.22,939460.94,884725.85,804395.68,,World Bank,metric tons,Annual production,ES,National,Capture Fisheries_Annual production_ES
Sri Lanka,Capture Fisheries,48103.0,59628.0,73471.0,71614.0,91125.0,74632.0,79973.0,82237.0,98302.0,95060.0,89241.0,74980.0,91867.0,96528.0,100469.0,109215.0,131643.0,136145.0,156083.0,164763.0,183416.0,201904.0,201183.0,205430.0,162462.0,177379.0,183568.0,186624.0,204875.0,219756.0,182893.0,210271.0,204433.08,229670.89,245586.67,234526.92,260186.31,270506.84,283119.86,310172.7,296749.6,267550.0,272602.0,319759.2,332854.4,216663.0,278603.0,304903.0,323888.0,336942.0,390187.0,421764.7,450851.29,461229.7,493496.69,469124.25,488290.78,476407.87,479608.53,471989.4,387042.8,,World Bank,metric tons,Annual production,LK,National,Capture Fisheries_Annual production_LK
St. Kitts and Nevis,Capture Fisheries,600.0,600.0,600.0,700.0,700.0,700.0,800.0,800.0,800.0,800.0,1000.0,1000.0,1000.0,1000.0,1000.0,1218.0,1684.0,1695.0,1790.0,1777.0,1935.0,1900.0,1930.0,1177.0,1115.0,995.0,901.0,924.0,800.0,710.0,620.0,450.0,300.0,250.0,357.0,339.0,687.0,418.0,967.0,933.0,970.0,1039.0,949.0,873.0,1111.0,1516.0,1179.0,1275.0,1342.0,2064.0,21754.0,31071.0,21887.0,17717.0,66142.0,100398.52,65768.93,84958.17,1044.37,652.0,646.54,,World Bank,metric tons,Annual production,KN,National,Capture Fisheries_Annual production_KN
St. Lucia,Capture Fisheries,600.0,600.0,600.0,600.0,800.0,800.0,900.0,1000.0,1100.0,1100.0,1419.0,1519.0,1519.0,1627.0,1700.0,2000.0,2200.0,2500.0,2600.0,1024.0,969.0,891.0,921.0,910.0,946.0,1052.0,840.0,651.0,791.0,807.0,948.0,1016.0,1107.0,1395.0,1345.0,1343.0,1402.0,1416.0,1709.0,1900.0,2027.0,2160.0,1895.0,1668.0,1706.0,1590.0,1647.0,1732.0,1895.0,2066.0,1964.0,1811.0,1943.51,1991.64,1981.44,2030.47,2117.64,2091.51,2019.92,1845.1,1423.83,,World Bank,metric tons,Annual production,LC,National,Capture Fisheries_Annual production_LC
St. Martin (French part),Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,World Bank,metric tons,Annual production,MF,National,Capture Fisheries_Annual production_MF
St. Vincent and the Grenadines,Capture Fisheries,400.0,400.0,400.0,500.0,500.0,500.0,500.0,500.0,400.0,500.0,600.0,300.0,300.0,200.0,283.0,549.0,379.0,581.0,698.0,547.0,500.0,500.0,500.0,480.0,480.0,483.0,599.0,703.0,4647.0,5820.0,9022.0,8167.0,2171.0,2240.0,3922.0,1033.0,989.0,6145.0,34108.0,17804.0,22799.0,31944.0,46076.0,37767.0,78315.0,44104.0,51584.0,63309.0,55898.0,59587.0,66367.0,76576.0,10156.27,39499.91,81332.54,26132.99,22867.11,32984.28,2327.89,1980.98,2124.17,,World Bank,metric tons,Annual production,VC,National,Capture Fisheries_Annual production_VC
Sudan,Capture Fisheries,17100.0,18000.0,19500.0,19900.0,20100.0,20000.0,20500.0,20500.0,22000.0,22300.0,22200.0,22200.0,22200.0,22600.0,22600.0,22600.0,24700.0,23570.0,26610.0,28520.0,26060.0,28530.0,29710.0,29500.0,29780.0,26290.0,23942.0,27200.0,29200.0,30200.0,31500.0,33113.0,35023.0,40014.0,44013.0,44003.0,45009.6,47010.0,49513.0,49513.5,53010.0,58007.5,57007.5,59007.5,63007.5,59007.5,57007.5,65516.5,68602.5,71698.0,71358.0,71008.0,34008.0,33708.0,33508.0,33008.0,35502.0,38390.0,41041.0,40770.0,37660.0,,World Bank,metric tons,Annual production,SD,National,Capture Fisheries_Annual production_SD
Suriname,Capture Fisheries,4510.0,7300.0,5350.0,5550.0,5910.0,6610.0,6580.0,6510.0,7600.0,9900.0,11750.0,10400.0,12120.0,11610.0,10501.0,12262.0,5993.0,6897.0,4474.0,4535.0,4046.0,4620.0,3796.0,4520.0,5095.0,4909.0,4540.0,6626.0,4602.0,7786.0,7670.0,8186.0,11269.0,9577.0,14765.0,14300.0,16177.0,16617.0,21577.0,24247.0,24238.0,28557.0,30705.0,35594.0,32872.0,29620.0,31921.0,30901.0,24132.0,26143.0,35085.0,35490.0,35930.0,35516.0,33459.0,39463.0,43063.0,48584.0,39299.0,31388.0,29772.0,,World Bank,metric tons,Annual production,SR,National,Capture Fisheries_Annual production_SR
Sweden,Capture Fisheries,249542.0,268413.0,293900.0,341800.0,377298.0,370056.0,319790.0,341168.0,318460.0,269358.0,285669.0,229386.0,218105.0,220184.0,205148.0,206862.0,204810.0,182316.0,184937.0,197481.0,232694.0,254718.0,251842.0,258490.0,271353.0,236637.0,210963.0,207124.0,242676.0,249783.0,250982.0,237017.0,307545.0,341897.0,386814.0,404573.0,370898.0,357383.0,410887.0,351256.0,338534.0,311817.0,294964.0,286875.0,269930.0,256359.0,269251.0,238253.0,231336.0,203415.0,212035.0,181321.0,151609.0,188951.0,181574.0,211963.0,205465.0,228726.0,221662.0,184337.0,179642.8,,World Bank,metric tons,Annual production,SE,National,Capture Fisheries_Annual production_SE
Switzerland,Capture Fisheries,2500.0,2800.0,2800.0,3300.0,2800.0,2700.0,3000.0,3000.0,3500.0,3500.0,2400.0,2800.0,3595.0,3590.0,3785.0,3875.0,3875.0,3922.0,3730.0,3760.0,3330.0,3476.0,3149.0,3290.0,3841.0,4294.0,4386.0,4271.0,3973.0,3303.0,3158.0,3599.0,2715.0,1822.0,1481.0,1588.0,1841.0,1859.0,1809.0,1840.0,1659.0,1715.0,1544.0,1815.0,1602.0,1738.0,1690.0,1653.0,2084.0,2184.0,2101.0,2098.0,2003.0,2007.0,1983.0,2023.0,1851.0,1932.0,1553.0,1382.34,1485.93,,World Bank,metric tons,Annual production,CH,National,Capture Fisheries_Annual production_CH
Syrian Arab Republic,Capture Fisheries,1500.0,1600.0,1600.0,1600.0,1600.0,1700.0,1700.0,1700.0,1800.0,1800.0,1692.0,2090.0,1585.0,1325.0,1630.0,1971.0,3237.0,3497.0,3592.0,3596.0,3462.0,3022.0,2941.0,3036.55,3360.4,3080.11,2732.93,3399.66,2493.0,2433.0,3046.0,4552.0,4538.0,4554.0,5520.0,5782.0,5773.0,6131.0,7097.0,7938.0,6572.0,8291.0,9178.0,8911.0,8528.0,8447.0,8264.0,9457.0,6995.0,6607.0,6637.0,5900.0,5300.0,4800.0,4099.0,3822.0,4179.0,4065.0,4074.0,4080.0,3845.0,,World Bank,metric tons,Annual production,SY,National,Capture Fisheries_Annual production_SY
Tajikistan,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,280.0,284.0,256.0,149.0,253.0,127.0,100.0,110.0,120.0,135.0,150.0,167.0,137.0,181.0,158.0,184.0,167.0,215.0,225.0,380.0,535.0,690.0,843.0,663.61,1276.2,1228.52,1213.18,1092.54,1102.5,1194.41,1716.33,1949.36,,World Bank,metric tons,Annual production,TJ,National,Capture Fisheries_Annual production_TJ
Tanzania,Capture Fisheries,70800.0,73100.0,73300.0,79000.0,103000.0,104700.0,104200.0,131000.0,155600.0,154200.0,191220.0,183601.0,158026.0,164192.0,174826.0,212076.0,233744.0,272541.0,213484.0,182832.0,231192.0,233897.0,230873.0,242766.0,280894.0,304766.0,313968.0,346463.0,397528.31,380683.03,417018.2,329379.75,333783.31,335050.36,292021.08,363355.0,327516.2,360753.17,352154.89,314750.01,345186.0,362528.74,349398.0,375548.75,387732.68,399052.0,360782.0,450246.0,350800.0,360348.0,377081.0,377710.51,409291.63,410555.08,374465.34,408974.47,404513.34,423423.01,414786.32,507551.9,507719.5,,World Bank,metric tons,Annual production,TZ,National,Capture Fisheries_Annual production_TZ
Thailand,Capture Fisheries,199875.0,274904.0,309267.0,391380.0,549576.0,587753.0,670292.0,806597.0,1038448.0,1212764.0,1356961.0,1498048.0,1626404.0,1636985.0,1468140.0,1468103.0,1536215.0,2040523.0,1970906.0,1835895.0,1704022.0,1861363.0,2034812.0,2161944.0,2028329.0,2097535.0,2407927.0,2633655.0,2433898.0,2444590.0,2498234.0,2618771.0,2875516.0,2927689.0,3015196.0,3031074.0,3013961.0,2902898.0,2930354.0,2952308.0,2997124.0,2833974.0,2842428.0,2849670.0,2839669.0,2814295.0,2698803.0,2304951.0,1873432.0,1870702.0,1810620.0,1835125.15,1719520.73,1824545.96,1669624.87,1501023.68,1530594.31,1493058.51,1536756.0,1542465.0,1655379.66,,World Bank,metric tons,Annual production,TH,National,Capture Fisheries_Annual production_TH
Timor-Leste,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.0,3621.0,3561.0,3720.0,3850.0,4000.0,3650.0,3300.0,2911.0,3243.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,4064.78,5364.78,8530.0,8300.0,,World Bank,metric tons,Annual production,TL,National,Capture Fisheries_Annual production_TL
Togo,Capture Fisheries,3500.0,4000.0,4300.0,4500.0,5000.0,6000.0,7300.0,7500.0,10000.0,10000.0,9111.0,10921.0,10942.0,11333.0,11150.0,14420.0,12820.0,10847.0,15363.0,8096.0,9134.0,10325.0,14530.0,14878.0,14675.0,15544.0,14824.0,15175.0,15455.0,16444.0,15778.0,12502.0,10749.0,16964.0,13052.0,12201.0,15098.0,14290.0,16677.0,22924.0,22277.0,23163.0,20946.0,27485.0,28013.0,27706.0,24830.0,19905.0,22765.0,27025.0,27535.0,24122.0,19320.0,20015.0,19849.0,21497.0,31891.0,26915.0,24620.0,25526.0,18034.0,,World Bank,metric tons,Annual production,TG,National,Capture Fisheries_Annual production_TG
Tonga,Capture Fisheries,400.0,400.0,400.0,400.0,400.0,500.0,500.0,500.0,500.0,500.0,400.0,500.0,500.0,600.0,726.0,901.0,1019.0,1197.0,1210.0,2000.0,1994.0,2093.0,2134.0,2237.0,2385.0,2561.0,2814.0,2790.0,2731.0,2699.0,1644.0,1935.0,2237.0,2375.0,2499.0,2727.0,2955.0,2924.0,4166.0,4694.0,4231.0,4947.0,5260.0,4754.0,3352.0,2566.0,2882.0,2727.0,2293.0,1955.0,2076.0,2130.34,2323.16,1896.0,1921.0,1803.0,1675.0,1400.0,1244.39,1212.21,1096.19,,World Bank,metric tons,Annual production,TO,National,Capture Fisheries_Annual production_TO
Trinidad and Tobago,Capture Fisheries,2400.0,2400.0,2400.0,2400.0,2400.0,3000.0,3000.0,3200.0,3400.0,3400.0,3600.0,4100.0,3700.0,4000.0,3725.0,4417.0,4417.0,4303.0,4823.0,3840.0,4461.0,3804.0,4574.0,4541.0,3764.0,5560.0,4347.0,7714.0,9211.0,11466.0,12362.0,11501.0,13000.0,8998.0,14046.0,11500.0,9435.0,11283.0,14846.0,14694.0,14237.0,16598.0,18768.0,14592.0,14713.0,16996.0,13123.0,13463.0,13833.0,13863.0,13930.0,13114.0,11747.0,13217.0,13290.0,12141.0,13115.96,12942.13,13184.33,12941.71,12912.65,,World Bank,metric tons,Annual production,TT,National,Capture Fisheries_Annual production_TT
Tunisia,Capture Fisheries,16650.0,21800.0,20804.0,26060.0,21676.0,23201.0,26193.0,28207.0,28484.0,30127.0,22660.0,25870.0,28289.0,30674.0,42347.0,45271.0,50024.0,55721.0,56396.8,59708.1,61067.5,57995.5,63689.0,67951.3,75739.16,89678.51,91220.84,97504.5,99183.16,93117.5,84213.52,85735.55,86488.0,82622.25,85809.81,83255.71,83534.01,86390.31,88097.6,92395.23,94670.83,97526.09,96727.57,90262.12,110371.67,109153.31,111394.54,103821.19,96189.75,94536.81,93178.8,102200.6,107226.9,109603.7,110970.8,115742.4,110420.96,106684.89,103603.97,105652.55,103253.23,,World Bank,metric tons,Annual production,TN,National,Capture Fisheries_Annual production_TN
Turkiye,Capture Fisheries,87800.0,81200.0,60100.0,130300.0,121000.0,134400.0,116836.0,187913.0,133268.0,169230.0,173841.0,160410.0,174957.0,146374.0,128738.0,121724.0,152660.0,164465.0,244131.0,349682.0,426855.0,470180.0,503466.0,557297.0,566942.09,578082.12,579855.93,624698.0,669904.5,450487.3,379204.1,356949.0,447374.0,545535.0,587576.0,630978.0,520429.5,459155.0,487201.0,573827.0,503352.0,527736.0,566682.0,507772.0,550482.0,426496.0,533048.0,632450.0,494118.0,463917.0,485925.0,514790.15,432452.64,374141.36,302228.97,431918.78,335345.27,354470.5,314242.51,463194.96,364410.88,,World Bank,metric tons,Annual production,TR,National,Capture Fisheries_Annual production_TR
Turkmenistan,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44445.0,50510.0,42485.0,40792.0,31777.0,16080.0,15140.0,9740.0,9014.0,8179.0,7014.0,9058.0,12228.0,12749.0,12812.0,14543.0,14992.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,14605.0,,World Bank,metric tons,Annual production,TM,National,Capture Fisheries_Annual production_TM
Turks and Caicos Islands,Capture Fisheries,830.0,830.0,1360.0,1460.0,1460.0,1460.0,1460.0,1560.0,1560.0,1560.0,1230.0,1230.0,1430.0,1430.0,1759.0,3299.0,4064.0,2464.0,3609.0,4662.0,3598.0,2628.0,2734.0,3967.0,3547.0,4608.0,5266.0,2582.0,3635.0,3868.0,2768.0,3298.0,3079.0,4631.0,4345.0,5477.0,5444.0,4096.0,5078.0,5801.1,6385.6,5787.5,5124.7,5681.0,5506.0,6046.0,4860.0,6136.0,6804.0,5446.7,3801.0,3327.0,1960.0,2013.0,2361.0,2917.0,3145.0,1324.0,2090.0,1243.0,1297.0,,World Bank,metric tons,Annual production,TC,National,Capture Fisheries_Annual production_TC
Tuvalu,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,150.0,180.0,429.0,784.0,840.0,313.0,660.0,933.0,1409.0,519.0,518.0,526.0,499.0,1460.0,561.0,399.0,400.0,500.0,500.0,500.0,500.0,500.0,600.0,1500.0,2450.0,2560.0,3160.0,3770.0,4380.0,5228.0,11466.0,11850.0,17619.0,12923.0,7379.0,6147.0,7684.0,7476.0,12823.8,8359.95,11294.0,,World Bank,metric tons,Annual production,TV,National,Capture Fisheries_Annual production_TV
Uganda,Capture Fisheries,62600.0,61200.0,64500.0,69600.0,70500.0,76300.0,83300.0,99600.0,108400.0,125300.0,129000.0,137000.0,166000.0,169500.0,167500.0,188000.0,152400.0,219220.0,223830.0,179930.0,165840.0,166590.0,170035.0,172000.0,212300.0,160800.0,197600.0,200000.0,214291.0,212205.0,245223.0,214570.0,264900.0,219814.0,213129.0,208789.0,195088.0,218026.0,220628.0,226097.0,219356.0,220726.0,221898.0,241810.0,371789.0,416758.0,367099.0,431500.0,403500.0,412000.0,413805.0,437415.0,407638.0,419249.0,461196.0,396205.0,389244.0,389629.0,439354.0,603224.0,566261.2,,World Bank,metric tons,Annual production,UG,National,Capture Fisheries_Annual production_UG
Ukraine,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968972.0,898302.0,872858.0,707413.0,457220.0,299828.0,277305.0,390888.0,408442.0,369167.0,462527.0,408881.0,391867.0,310978.0,265746.0,257628.0,222272.01,268007.0,219228.0,215400.0,234079.0,220718.0,209948.0,179984.0,154392.0,203667.92,143082.86,120486.06,75858.64,93481.35,76506.32,81729.99,68644.95,,World Bank,metric tons,Annual production,UA,National,Capture Fisheries_Annual production_UA
United Arab Emirates,Capture Fisheries,30000.0,30000.0,35000.0,35000.0,35000.0,38000.0,38000.0,40000.0,40000.0,40000.0,40000.0,43000.0,43000.0,43000.0,67800.0,67800.0,64600.0,64600.0,64600.0,64600.0,64600.0,67760.0,69755.0,72716.0,72716.0,72260.0,79321.0,85243.0,89500.0,91160.0,95129.0,92336.0,95046.0,99600.0,108600.0,105884.0,107000.0,114358.0,114739.0,117607.0,105456.0,112561.0,97574.0,95150.0,90000.0,86735.0,100403.0,96453.0,74075.0,77705.0,70590.0,66611.0,69166.0,63378.0,66026.0,61765.0,60920.0,63515.0,64137.0,61260.0,66481.0,,World Bank,metric tons,Annual production,AE,National,Capture Fisheries_Annual production_AE
United Kingdom,Capture Fisheries,1015166.0,953603.0,1003963.0,1007369.0,1034141.0,1114808.0,1137842.0,1101735.0,1115640.0,1162168.0,1172523.0,1203736.0,1169713.0,1212893.0,1172153.0,1064186.0,1125300.0,1079326.0,1114783.0,990248.0,892658.0,876998.0,903151.0,838959.0,827671.0,881311.0,836442.0,923910.0,911931.0,865632.0,771669.0,797221.0,818709.0,864998.0,883701.0,917363.0,876085.0,899036.0,923219.0,840719.0,754478.0,769481.0,728987.0,643819.0,654495.0,670334.0,624684.0,619692.0,595993.0,590853.0,612629.0,601079.96,631326.52,632342.04,755523.46,705692.98,703192.19,725877.94,700768.93,620377.55,626043.4,,World Bank,metric tons,Annual production,GB,National,Capture Fisheries_Annual production_GB
United States,Capture Fisheries,2714623.0,2852004.0,2897963.0,2655052.0,2519951.0,2649980.0,2442257.0,2311726.0,2410943.0,2439130.0,2794298.0,2885230.0,2772595.0,2808362.0,2885967.0,2847282.0,3088267.0,3037617.0,3477688.0,3583385.0,3703301.0,3701137.08,3952683.04,4152983.11,4721775.24,4719867.52,4880950.0,5694242.0,5670665.96,5491353.33,5620405.44,5244569.16,5274934.38,5608157.74,5652547.56,5209192.0,5069358.0,5155835.0,4845879.0,4962720.0,4788532.0,5006556.0,4998490.0,4986926.0,4992380.0,4962122.0,4887768.0,4800372.0,4374054.0,4229471.0,4396944.0,5134659.0,5080966.0,5059988.0,4943468.0,4991758.0,4848446.0,5033578.0,4802713.0,4824406.0,4253236.0,,World Bank,metric tons,Annual production,US,National,Capture Fisheries_Annual production_US
Uruguay,Capture Fisheries,10900.0,10500.0,7700.0,8100.0,12200.0,15800.0,12500.0,10900.0,11000.0,12700.0,13200.0,14400.0,20600.0,17500.0,16000.0,26333.0,33804.0,48374.0,74299.0,108170.0,120399.0,146919.0,118988.0,143416.0,132969.0,138413.0,140753.0,137802.0,107342.0,121713.0,90829.0,143711.0,125751.0,118815.0,120732.0,126446.0,123330.0,136954.0,140707.0,106584.0,113326.0,104982.0,108102.0,117269.0,122989.0,125818.05,133987.0,108722.2,108797.0,80872.0,74153.0,89269.13,76162.0,59196.0,65080.72,59540.1,51551.74,65308.64,69725.33,68005.75,62879.87,,World Bank,metric tons,Annual production,UY,National,Capture Fisheries_Annual production_UY
Uzbekistan,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750.0,4525.0,4801.0,3123.0,7728.0,4358.0,3095.0,3611.0,2200.0,3075.0,2799.0,2908.0,3306.0,3400.0,2600.0,2100.0,1900.0,2900.0,3400.0,3100.0,3800.0,4100.0,4078.0,8513.0,11052.0,13670.0,17116.0,22956.0,27267.0,31450.0,33600.0,40000.0,46100.02,,World Bank,metric tons,Annual production,UZ,National,Capture Fisheries_Annual production_UZ
Vanuatu,Capture Fisheries,1400.0,1400.0,1400.0,1500.0,1500.0,1800.0,1800.0,1800.0,1800.0,1800.0,2100.0,2200.0,2300.0,2400.0,2510.0,2610.0,2710.0,2816.0,2825.0,2819.0,2937.0,2715.0,2715.0,2542.0,2956.0,8196.0,16888.0,20078.0,25886.0,27200.0,41975.0,44367.0,45019.0,40755.0,47357.0,57904.0,47696.0,70357.0,75019.0,91433.0,70589.0,36176.0,44968.0,113867.0,212786.63,229553.0,222561.0,213697.2,172595.0,150544.3,101244.5,59315.5,67474.52,70135.42,71479.2,81818.0,46099.1,27937.0,38521.0,51736.46,51559.47,,World Bank,metric tons,Annual production,VU,National,Capture Fisheries_Annual production_VU
"Venezuela, RB",Capture Fisheries,84700.0,84920.0,94916.0,97307.0,110611.0,119408.0,116929.0,107526.0,126100.0,134100.0,126720.0,139046.0,152220.0,162611.0,145375.0,154663.0,150620.0,154544.0,182688.0,168112.0,187933.0,181157.0,210907.0,230445.0,259432.0,264715.0,284724.0,298967.0,284630.0,327359.0,335811.0,339267.0,331188.0,396145.0,438367.0,501020.0,496322.0,470319.0,504263.0,400253.0,359639.0,468103.0,509739.0,503840.0,573593.0,403130.0,316397.0,347958.0,295566.0,316483.0,218853.0,201429.2,213248.66,213755.96,209498.24,240619.31,283742.65,277295.36,277285.88,274940.95,258423.74,,World Bank,metric tons,Annual production,VE,National,Capture Fisheries_Annual production_VE
Vietnam,Capture Fisheries,435500.0,433800.0,501940.0,584190.0,599970.0,625260.0,628040.0,655610.0,652270.0,703310.0,552650.0,619940.0,707270.0,740050.0,495580.0,466410.0,527220.0,501780.0,493240.0,506310.0,460500.0,494056.0,553438.0,644218.0,658308.0,680010.0,702873.0,727253.0,730716.0,790022.0,779151.0,831070.0,868107.0,932143.0,1025909.0,1084939.0,1223644.0,1276325.0,1293954.0,1483700.0,1629612.0,1724758.0,1802598.0,1856005.0,1940034.0,1987900.0,2026600.0,2074500.0,2054700.0,2178400.0,2249711.0,2399528.0,2523673.0,2623588.0,2743462.0,2860638.0,3077894.0,3314347.0,3346179.0,3440531.31,3421880.15,,World Bank,metric tons,Annual production,VN,National,Capture Fisheries_Annual production_VN
Virgin Islands (U.S.),Capture Fisheries,500.0,500.0,500.0,500.0,500.0,500.0,600.0,600.0,600.0,600.0,600.0,600.0,500.0,500.0,500.0,503.0,500.0,602.0,557.0,547.0,688.0,618.0,891.0,615.0,697.0,612.0,932.0,894.0,694.0,805.0,702.0,904.0,940.0,1000.0,1070.0,1170.0,1240.0,1310.0,1480.0,1549.0,1673.0,1738.0,1796.0,1867.0,1970.0,1634.0,2213.0,1458.0,1314.0,1393.0,1081.26,810.75,619.22,490.6,503.6,461.51,588.54,548.91,290.0,332.72,330.0,,World Bank,metric tons,Annual production,VI,National,Capture Fisheries_Annual production_VI
West Bank and Gaza,Capture Fisheries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229.0,2493.0,3791.0,3625.0,3650.0,2623.0,1950.0,2379.0,1507.0,2951.0,1814.0,2323.0,2702.0,2843.0,1525.0,1699.0,1318.0,2091.0,1930.0,2854.0,3227.0,3306.0,3208.0,3201.0,3943.0,3390.0,,World Bank,metric tons,Annual production,PS,National,Capture Fisheries_Annual production_PS
"Yemen, Rep.",Capture Fisheries,22300.0,22000.0,22000.0,22000.0,25000.0,25000.0,25000.0,27000.0,27000.0,27000.0,27400.0,26400.0,31600.0,43200.0,51244.0,50829.0,65022.0,66096.0,67047.0,69600.0,78444.0,71164.0,55449.0,57906.0,64273.0,73855.0,73018.0,72916.0,73943.0,71881.0,77310.0,85998.0,79893.0,82356.0,81885.0,107970.0,104955.0,115654.0,127620.0,124384.0,114750.0,142198.0,179584.0,228116.0,256300.0,238400.0,229660.0,179916.0,132062.0,179603.0,163861.0,154060.99,227114.98,228782.99,214201.98,177408.0,152130.99,131289.99,131307.99,131305.73,131306.52,,World Bank,metric tons,Annual production,YE,National,Capture Fisheries_Annual production_YE
Zambia,Capture Fisheries,19500.0,20400.0,22200.0,40100.0,42300.0,40100.0,40100.0,38500.0,41300.0,44000.0,52100.0,46800.0,49900.0,50400.0,46929.0,57464.0,54267.0,53734.0,47569.0,49511.0,50988.0,39553.0,55809.0,54175.0,65555.0,68000.0,56229.0,63893.0,60830.0,66926.0,64868.0,66475.0,67864.0,65768.0,70057.0,70546.0,66332.0,65923.0,69938.0,67327.0,66671.0,63000.0,63000.0,66332.0,67725.0,65748.0,60237.0,73542.0,79404.0,84716.0,76396.0,69364.0,87638.0,87787.0,87226.0,90064.0,91975.0,101036.0,98538.0,97463.0,106836.0,,World Bank,metric tons,Annual production,ZM,National,Capture Fisheries_Annual production_ZM
